ANIO,MES,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,UBIGEO_HECHO,P_MODALIDADES,cantidad
2022,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,26
2022,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,16
2022,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,215
2022,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,398
2022,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,190
2022,4,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Violencia contra la mujer e integrantes,338
2022,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,23
2022,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Extorsión,3
2022,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,43
2022,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,118
2022,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,7
2022,4,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Violencia contra la mujer e integrantes,63
2022,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,14
2022,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,8
2022,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,81
2022,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,137
2022,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,24
2022,4,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Violencia contra la mujer e integrantes,114
2022,4,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Estafa,2
2022,4,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Hurto,1
2022,4,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Otros,2
2022,4,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Violencia contra la mujer e integrantes,1
2022,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Extorsión,3
2022,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,11
2022,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,16
2022,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,2
2022,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Secuestro,2
2022,4,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Violencia contra la mujer e integrantes,20
2022,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,57
2022,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,7
2022,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,357
2022,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,320
2022,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,130
2022,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Secuestro,3
2022,4,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Violencia contra la mujer e integrantes,225
2022,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,13
2022,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Extorsión,4
2022,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,133
2022,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,93
2022,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,43
2022,4,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Violencia contra la mujer e integrantes,70
2022,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,28
2022,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,21
2022,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,69
2022,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Otros,286
2022,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Robo,109
2022,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Secuestro,4
2022,4,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Violencia contra la mujer e integrantes,281
2022,4,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Estafa,16
2022,4,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Extorsión,14
2022,4,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Hurto,170
2022,4,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Otros,324
2022,4,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Robo,158
2022,4,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Secuestro,1
2022,4,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Violencia contra la mujer e integrantes,380
2022,5,LIMA METROPOLITANA,LIMA,ANCON,150102,Estafa,3
2022,5,LIMA METROPOLITANA,LIMA,ANCON,150102,Extorsión,1
2022,5,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,27
2022,5,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,93
2022,5,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,26
2022,5,LIMA METROPOLITANA,LIMA,ANCON,150102,Violencia contra la mujer e integrantes,65
2022,5,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,33
2022,5,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,14
2022,5,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,178
2022,5,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,378
2022,5,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,72
2022,5,LIMA METROPOLITANA,LIMA,ATE,150103,Secuestro,2
2022,5,LIMA METROPOLITANA,LIMA,ATE,150103,Violencia contra la mujer e integrantes,472
2022,5,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,9
2022,5,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Extorsión,3
2022,5,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,67
2022,5,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,79
2022,5,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,19
2022,5,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Violencia contra la mujer e integrantes,22
2022,5,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,7
2022,5,LIMA METROPOLITANA,LIMA,BREÑA,150105,Extorsión,4
2022,5,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,69
2022,5,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,86
2022,5,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,50
2022,5,LIMA METROPOLITANA,LIMA,BREÑA,150105,Violencia contra la mujer e integrantes,90
2022,5,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,23
2022,5,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,19
2022,5,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,99
2022,5,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,296
2022,5,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,67
2022,5,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Violencia contra la mujer e integrantes,312
2022,5,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,3
2022,5,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Extorsión,1
2022,5,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,13
2022,5,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,38
2022,5,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,17
2022,5,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Violencia contra la mujer e integrantes,26
2022,5,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,38
2022,5,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Extorsión,15
2022,5,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,137
2022,5,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,229
2022,5,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,104
2022,5,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Violencia contra la mujer e integrantes,247
2022,5,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Estafa,4
2022,5,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Extorsión,1
2022,5,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,3
2022,5,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,16
2022,5,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,2
2022,5,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Violencia contra la mujer e integrantes,21
2022,5,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,39
2022,5,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,41
2022,5,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,202
2022,5,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,477
2022,5,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,185
2022,5,LIMA METROPOLITANA,LIMA,COMAS,150110,Secuestro,3
2022,5,LIMA METROPOLITANA,LIMA,COMAS,150110,Violencia contra la mujer e integrantes,460
2022,5,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,11
2022,5,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Extorsión,18
2022,5,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,129
2022,5,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,236
2022,5,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,94
2022,5,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Violencia contra la mujer e integrantes,181
2022,5,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,27
2022,5,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,23
2022,5,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,160
2022,5,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,333
2022,5,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,135
2022,5,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Secuestro,4
2022,5,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Violencia contra la mujer e integrantes,224
2022,5,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,28
2022,5,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Extorsión,7
2022,5,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,100
2022,5,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,124
2022,5,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,53
2022,5,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Violencia contra la mujer e integrantes,49
2022,5,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,25
2022,5,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,4
2022,5,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,69
2022,5,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,102
2022,5,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,26
2022,5,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Secuestro,2
2022,5,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Violencia contra la mujer e integrantes,63
2022,5,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,32
2022,5,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,34
2022,5,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,224
2022,5,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,222
2022,5,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,65
2022,5,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Violencia contra la mujer e integrantes,125
2022,5,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,106
2022,5,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,35
2022,5,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,448
2022,5,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,891
2022,5,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,213
2022,5,LIMA METROPOLITANA,LIMA,LIMA,150101,Secuestro,5
2022,5,LIMA METROPOLITANA,LIMA,LIMA,150101,Violencia contra la mujer e integrantes,437
2022,5,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,17
2022,5,LIMA METROPOLITANA,LIMA,LINCE,150116,Extorsión,3
2022,5,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,103
2022,5,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,71
2022,5,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,24
2022,5,LIMA METROPOLITANA,LIMA,LINCE,150116,Violencia contra la mujer e integrantes,36
2022,5,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,41
2022,5,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,38
2022,5,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,220
2022,5,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,375
2022,5,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,228
2022,5,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Violencia contra la mujer e integrantes,313
2022,5,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,13
2022,5,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Extorsión,4
2022,5,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,59
2022,5,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,182
2022,5,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,30
2022,5,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Violencia contra la mujer e integrantes,101
2022,5,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,16
2022,5,LIMA METROPOLITANA,LIMA,LURIN,150119,Extorsión,5
2022,5,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,76
2022,5,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,83
2022,5,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,20
2022,5,LIMA METROPOLITANA,LIMA,LURIN,150119,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,LURIN,150119,Violencia contra la mujer e integrantes,64
2022,5,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,19
2022,5,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Extorsión,6
2022,5,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,52
2022,5,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,63
2022,5,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,25
2022,5,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Violencia contra la mujer e integrantes,56
2022,5,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,34
2022,5,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Extorsión,5
2022,5,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,228
2022,5,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,163
2022,5,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,60
2022,5,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Violencia contra la mujer e integrantes,60
2022,5,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,9
2022,5,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Extorsión,2
2022,5,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,29
2022,5,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,62
2022,5,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,7
2022,5,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Violencia contra la mujer e integrantes,63
2022,5,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Estafa,2
2022,5,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Extorsión,1
2022,5,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Hurto,11
2022,5,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Otros,8
2022,5,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Robo,9
2022,5,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Violencia contra la mujer e integrantes,26
2022,5,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Estafa,20
2022,5,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Extorsión,3
2022,5,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Hurto,86
2022,5,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Otros,78
2022,5,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Robo,35
2022,5,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Violencia contra la mujer e integrantes,74
2022,5,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Estafa,32
2022,5,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Extorsión,15
2022,5,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Hurto,81
2022,5,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Otros,239
2022,5,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Robo,55
2022,5,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Violencia contra la mujer e integrantes,214
2022,5,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Hurto,6
2022,5,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Otros,21
2022,5,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Robo,2
2022,5,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Violencia contra la mujer e integrantes,13
2022,5,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,7
2022,5,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Robo,2
2022,5,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Violencia contra la mujer e integrantes,5
2022,5,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,12
2022,5,LIMA METROPOLITANA,LIMA,RIMAC,150128,Extorsión,11
2022,5,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,110
2022,5,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,247
2022,5,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,96
2022,5,LIMA METROPOLITANA,LIMA,RIMAC,150128,Secuestro,2
2022,5,LIMA METROPOLITANA,LIMA,RIMAC,150128,Violencia contra la mujer e integrantes,131
2022,5,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Estafa,1
2022,5,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Extorsión,1
2022,5,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,1
2022,5,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,17
2022,5,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Robo,8
2022,5,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Violencia contra la mujer e integrantes,14
2022,5,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,18
2022,5,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Extorsión,3
2022,5,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,98
2022,5,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,97
2022,5,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,17
2022,5,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Secuestro,2
2022,5,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Violencia contra la mujer e integrantes,55
2022,5,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,13
2022,5,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Extorsión,3
2022,5,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,67
2022,5,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,112
2022,5,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,8
2022,5,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Violencia contra la mujer e integrantes,29
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,64
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Extorsión,59
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Hurto,482
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Otros,1013
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Robo,265
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Secuestro,1
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Violencia contra la mujer e integrantes,825
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Estafa,28
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Extorsión,30
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Hurto,117
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Otros,372
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Robo,115
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Secuestro,3
2022,5,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Violencia contra la mujer e integrantes,309
2022,5,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Estafa,1
2022,5,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Extorsión,5
2022,5,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Hurto,46
2022,5,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Otros,60
2022,5,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Robo,22
2022,5,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Violencia contra la mujer e integrantes,28
2022,5,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,37
2022,5,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,32
2022,5,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,199
2022,5,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,336
2022,5,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,176
2022,5,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Violencia contra la mujer e integrantes,306
2022,5,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,12
2022,5,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Extorsión,11
2022,5,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,58
2022,5,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,151
2022,5,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,8
2022,5,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Violencia contra la mujer e integrantes,116
2022,5,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,19
2022,5,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,8
2022,5,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,93
2022,5,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,128
2022,5,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,22
2022,5,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Violencia contra la mujer e integrantes,131
2022,5,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Extorsión,1
2022,5,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,9
2022,5,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,18
2022,5,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,5
2022,5,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Violencia contra la mujer e integrantes,24
2022,5,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,73
2022,5,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,8
2022,5,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,420
2022,5,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,363
2022,5,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,165
2022,5,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Secuestro,8
2022,5,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Violencia contra la mujer e integrantes,227
2022,5,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,18
2022,5,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Extorsión,3
2022,5,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,142
2022,5,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,99
2022,5,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,30
2022,5,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Violencia contra la mujer e integrantes,57
2022,5,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,27
2022,5,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,26
2022,5,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,100
