ANIO,MES,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,UBIGEO_HECHO,P_MODALIDADES,cantidad,UBIGEO,DISTRITO,POBLACION_TOTAL,FUENTE_POBLACION,PORC_NBI,FUENTE_NBI
2024,6,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,354,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,86,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Violencia contra la mujer e integrantes,36,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,18,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Extorsión,10,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,40,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,116,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,31,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Secuestro,1,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Violencia contra la mujer e integrantes,100,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Estafa,2,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Extorsión,1,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Hurto,10,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Otros,39,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Violencia contra la mujer e integrantes,21,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Estafa,9,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Hurto,37,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Otros,81,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Robo,10,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Secuestro,1,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Violencia contra la mujer e integrantes,34,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Estafa,40,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Extorsión,20,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Hurto,155,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Otros,273,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Robo,99,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Secuestro,2,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Violencia contra la mujer e integrantes,211,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Estafa,4,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Extorsión,1,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Hurto,7,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Otros,8,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Robo,3,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Violencia contra la mujer e integrantes,13,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Estafa,1,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,14,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Robo,2,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Violencia contra la mujer e integrantes,10,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,15,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,RIMAC,150128,Extorsión,8,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,151,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,396,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,75,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,RIMAC,150128,Secuestro,1,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,RIMAC,150128,Violencia contra la mujer e integrantes,149,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,3,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,29,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Robo,1,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Violencia contra la mujer e integrantes,8,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,28,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Extorsión,2,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,127,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,115,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,37,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Secuestro,1,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Violencia contra la mujer e integrantes,51,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,28,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Extorsión,4,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,211,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,166,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,31,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Secuestro,3,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Violencia contra la mujer e integrantes,37,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,121,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Extorsión,80,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Hurto,733,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Otros,1202,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Robo,332,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Secuestro,4,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Violencia contra la mujer e integrantes,614,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Estafa,33,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Extorsión,19,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Hurto,189,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Otros,363,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Robo,165,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Secuestro,1,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Violencia contra la mujer e integrantes,257,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Estafa,11,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Extorsión,4,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Hurto,57,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Otros,42,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Robo,23,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Secuestro,1,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Violencia contra la mujer e integrantes,31,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,65,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,18,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,343,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,458,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,321,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Secuestro,2,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Violencia contra la mujer e integrantes,380,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,28,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Extorsión,6,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,135,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,193,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,50,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Violencia contra la mujer e integrantes,102,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,17,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,5,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,178,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,196,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,82,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Violencia contra la mujer e integrantes,120,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Hurto,1,150138,Santa María del Mar,994,"INEI, Censos Nacionales 2025",12.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Otros,6,150138,Santa María del Mar,994,"INEI, Censos Nacionales 2025",12.1,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Extorsión,2,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,16,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,10,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,4,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Violencia contra la mujer e integrantes,17,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,51,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,18,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,441,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,358,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,146,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Secuestro,3,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Violencia contra la mujer e integrantes,224,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,12,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Extorsión,3,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,96,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,128,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,15,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Secuestro,1,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Violencia contra la mujer e integrantes,39,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,39,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,19,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,168,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Otros,367,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Robo,145,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Secuestro,1,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Violencia contra la mujer e integrantes,328,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Estafa,47,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Extorsión,20,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Hurto,239,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Otros,431,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Robo,258,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Secuestro,2,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2024,6,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Violencia contra la mujer e integrantes,393,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ANCON,150102,Estafa,4,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ANCON,150102,Extorsión,3,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
